s.no,language,error_type,code,stack_trace,fix_brief,fix_solution
131,cpp,UndefinedBehaviorSanitizer: signed-integer-overflow,"int main() {
    int max = 2147483647;
    max = max + 1;
}","main_131.cpp:3:15: runtime error: signed integer overflow: 2147483647 + 1 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior main_131.cpp:3:15 in",Use larger size integer types like 'long long' or size assertions to block math overflows.,"int main() {
    long long max = 2147483647;
    max = max + 1;
}"
132,cpp,UndefinedBehaviorSanitizer: null-member-access,"struct Device {
    int id;
};
int main() {
    Device* dev = nullptr;
    return dev->id;
}","utils_132.hpp:6:16: runtime error: member access within null pointer of type 'Device'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior utils_132.hpp:6:16 in",Confirm pointer state variables are not nullptr before assessing elements.,"struct Device {
    int id;
};
int main() {
    Device* dev = nullptr;
    if (dev) {
        return dev->id;
    }
    return -1;
}"
133,cpp,std::bad_cast Exception,"#include <typeinfo>
struct Base { virtual ~Base() {} };
struct Derived : Base {};
int main() {
    Base b;
    Derived& d = dynamic_cast<Derived&>(b);
}","terminate called after throwing an instance of 'std::bad_cast'
  what():  std::bad_cast
Aborted (core dumped)
(gdb) bt
#0  __GI_raise (sig=6)
#1  __GI_abort ()
#2  __cxxabiv1::__dynamic_cast
#3  main () at connector_133.cpp:6",Verify that source object types represent equivalent derived components before attempting reference casts.,"#include <typeinfo>
struct Base { virtual ~Base() {} };
struct Derived : Base {};
int main() {
    Derived real_d;
    Base& b_ref = real_d;
    Derived& d = dynamic_cast<Derived&>(b_ref); // Safe cast
}"
134,cpp,std::bad_alloc Exception,"#include <new>
int main() {
    double* data = new double[1000000000000ULL];
}","terminate called after throwing an instance of 'std::bad_alloc'
  what():  std::bad_alloc
Aborted (core dumped)
(gdb) bt
#0  __GI_raise
#1  __GI_abort
#2  operator new[](unsigned long) at /usr/include/c++/11/new:125
#3  main () at session_134.cpp:3",Intercept allocation exceptions with try-catch blocks or use std::nothrow to safely receive null layouts.,"#include <new>
#include <iostream>
int main() {
    double* data = new(std::nothrow) double[1000000000000ULL];
    if (!data) {
        std::cerr << ""Allocation failed!"" << std::endl;
    }
}"
135,cpp,g++ Compiler Warning: Safe Comparison Mismatch (Signed/Unsigned),"#include <vector>
int main() {
    std::vector<int> vals = {1, 2};
    for (int i = 0; i < vals.size(); ++i) {}
}","parser_135.hpp: In function ‘int main()’:
parser_135.hpp:4:21: warning: comparison of integer expressions of different signedness: ‘int’ and ‘std::vector<int>::size_type’ {aka ‘long unsigned int’} [-Wsign-compare]
    4 |     for (int i = 0; i < vals.size(); ++i) {}
      |                     ~~^~~~~~~~~~~~~",Iterate using matching 'size_t' indices or loop references to prevent unsigned integer overflows.,"#include <vector>
int main() {
    std::vector<int> vals = {1, 2};
    for (size_t i = 0; i < vals.size(); ++i) {}
}"
136,cpp,std::out_of_range Exception,"#include <vector>
#include <iostream>
int main() {
    std::vector<int> user_scores_136 = {10, 20, 30};
    std::cout << user_scores_136.at(9) << std::endl;
}","terminate called after throwing an instance of 'std::out_of_range'
  what():  vector::_M_range_check: __n (which is 9) >= this->size() (which is 3)
Aborted (core dumped)
(gdb) bt
#0  __GI_raise (sig=sig@entry=6)
#1  __GI_abort ()
#2  __gnu_cxx::__verbose_terminate_handler()
#3  std::vector<int, std::allocator<int> >::at(unsigned long) at /usr/include/c++/11/bits/stl_vector.h:1045
#4  main () at parser_136.hpp:5",Ensure requested indexes sit cleanly inside the boundary parameters of 'user_scores_136'.,"#include <vector>
#include <iostream>
int main() {
    std::vector<int> user_scores_136 = {10, 20, 30};
    if (user_scores_136.size() > 9) {
        std::cout << user_scores_136.at(9) << std::endl;
    }
}"
137,cpp,g++ Compiler Error: Template Mismatch,"#include <map>
#include <string>
int main() {
    std::map<std::string, int> ages;
    ages.insert(10, ""John"");
}","session_137.cpp: In function ‘int main()’:
session_137.cpp:5:17: error: no matching member function for call to 'insert'
    5 |     ages.insert(10, ""John"");
      |     ~~~~~~~~~~~~^~~~~~~~~~~
In file included from /usr/include/c++/11/map:61:
/usr/include/c++/11/bits/stl_map.h:810:7: note: candidate function not viable: requires a single pair object",Instantiate a valid std::pair or use braces/insert_or_assign to add map components.,"#include <map>
#include <string>
int main() {
    std::map<std::string, int> ages;
    ages.insert({""John"", 10});
}"
138,cpp,g++ Compiler Error: Const Correctness Violation,"class Account {
    int balance = 100;
public:
    int get_balance() const {
        balance += 10;
        return balance;
    }
};","main_138.cpp: In member function ‘int Account::get_balance() const’:
main_138.cpp:5:17: error: assignment of member ‘Account::balance’ in read-only object
    5 |         balance += 10;
      |         ~~~~~~~~^~~~~",Remove the const qualifier from the method definition or declare mutable state attributes as 'mutable'.,"class Account {
    int balance = 100;
public:
    int get_balance() {
        balance += 10;
        return balance;
    }
};"
139,cpp,g++ Compiler Error: Missing Namespace Qualifier,"#include <iostream>
int main() {
    cout << ""Standard Output Exception"" << endl;
}","parser_139.hpp: In function ‘int main()’:
parser_139.hpp:3:5: error: ‘cout’ was not declared in this scope; did you mean ‘std::cout’?
    3 |     cout << ""Standard Output Exception"" << endl;
      |     ^~~~
      |     std::cout",Prefix stream descriptors with standard library qualifiers 'std::' or implement 'using namespace std;'.,"#include <iostream>
int main() {
    std::cout << ""Standard Output Exception"" << std::endl;
}"
140,cpp,g++ Compiler Error: Use of Deleted Function (unique_ptr copy),"#include <memory>
struct Task {};
int main() {
    std::unique_ptr<Task> t1 = std::make_unique<Task>();
    std::unique_ptr<Task> t2 = t1;
}","parser_140.hpp: In function ‘int main()’:
parser_140.hpp:5:32: error: use of deleted function ‘std::unique_ptr<_Tp, _Dp>::unique_ptr(const std::unique_ptr<_Tp, _Dp>&) [with _Tp = Task; _Dp = std::default_delete<Task>]’
    5 |     std::unique_ptr<Task> t2 = t1;
      |                                ^~
In file included from /usr/include/c++/11/memory:76:
/usr/include/c++/11/bits/unique_ptr.h:468:7: note: declared here as deleted",Use std::move to transfer unique ownership or swap to std::shared_ptr for duplicate pointers.,"#include <memory>
struct Task {};
int main() {
    std::unique_ptr<Task> t1 = std::make_unique<Task>();
    std::unique_ptr<Task> t2 = std::move(t1);
}"
141,cpp,g++ Compiler Error: No Matching Constructor,"class Item {
public:
    Item(int id) {}
};
int main() {
    Item my_item;
}","parser_141.hpp: In function ‘int main()’:
parser_141.hpp:6:10: error: no matching function for call to ‘Item::Item()’
    6 |     Item my_item;
      |          ^~~~~~~
parser_141.hpp:3:5: note: candidate: ‘Item::Item(int)’
    3 |     Item(int id) {}
      |     ^~~~
parser_141.hpp:3:5: note:   candidate expects 1 argument, 0 provided",Provide a default parameter-less constructor or declare arguments within structural instantiations.,"class Item {
public:
    Item() = default;
    Item(int id) {}
};
int main() {
    Item my_item;
}"
142,cpp,g++ Compiler Error: Private Member Access,"class SessionManager_142 {
    int user_scores_142 = 99;
};
int main() {
    SessionManager_142 instance;
    int v = instance.user_scores_142;
}","parser_142.hpp: In function ‘int main()’:
parser_142.hpp:60:15: error: ‘int SessionManager_142::user_scores_142’ is private within this context
    60 |     int v = instance.user_scores_142;
      |               ^~~
parser_142.hpp:2:9: note: declared private here
    2 |     int user_scores_142 = 99;
      |         ^~~",Provide public getter methods or set public modifiers to expose member 'user_scores_142' securely.,"class SessionManager_142 {
public:
    int user_scores_142 = 99;
};
int main() {
    SessionManager_142 instance;
    int v = instance.user_scores_142;
}"
143,cpp,Clang++ Compiler Error: Missing Semicolon in Class,"class ConfigurationLoader_143 {
    void parse_payload_143();
}
int main() {}","main_143.cpp:78:2: error: expected ';' after class definition
}
 ^
 ;",Include a terminating semicolon following the closing brace of class declaration 'ConfigurationLoader_143'.,"class ConfigurationLoader_143 {
    void parse_payload_143();
};
int main() {}"
144,cpp,Clang++ Compiler Error: Invalid Downcast (dynamic_cast),"class Base {};
class Derived : public Base {};
int main() {
    Base* b = new Base();
    Derived* d = dynamic_cast<Derived*>(b);
}","main_144.cpp:5:18: error: 'Base' is not polymorphic
    Derived* d = dynamic_cast<Derived*>(b);
                 ^
main_144.cpp:1:7: note: to be polymorphic, a class must declare at least one virtual function",Add at least one virtual function (usually a virtual destructor) to base classes to support dynamic rtti checks.,"class Base {
public:
    virtual ~Base() = default;
};
class Derived : public Base {};
int main() {
    Base* b = new Derived();
    Derived* d = dynamic_cast<Derived*>(b);
}"
145,cpp,Linker Error: Undefined Reference to Method,"class Logger {
public:
    void log(const char* msg);
};
int main() {
    Logger().log(""Init"");
}","/usr/bin/ld: /tmp/ccAsM920.o: in function `main`:
metrics_145.cpp:6: undefined reference to `Logger::log(char const*)`
collect2: error: ld returned 1 exit status",Implement the declared class method in compilation files or link definitions correctly.,"class Logger {
public:
    void log(const char* msg) {}
};
int main() {
    Logger().log(""Init"");
}"
146,cpp,UndefinedBehaviorSanitizer: signed-integer-overflow,"int main() {
    int max = 2147483647;
    max = max + 1;
}","utils_146.hpp:3:15: runtime error: signed integer overflow: 2147483647 + 1 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior utils_146.hpp:3:15 in",Use larger size integer types like 'long long' or size assertions to block math overflows.,"int main() {
    long long max = 2147483647;
    max = max + 1;
}"
147,cpp,UndefinedBehaviorSanitizer: null-member-access,"struct Device {
    int id;
};
int main() {
    Device* dev = nullptr;
    return dev->id;
}","metrics_147.cpp:6:16: runtime error: member access within null pointer of type 'Device'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior metrics_147.cpp:6:16 in",Confirm pointer state variables are not nullptr before assessing elements.,"struct Device {
    int id;
};
int main() {
    Device* dev = nullptr;
    if (dev) {
        return dev->id;
    }
    return -1;
}"
148,cpp,std::bad_cast Exception,"#include <typeinfo>
struct Base { virtual ~Base() {} };
struct Derived : Base {};
int main() {
    Base b;
    Derived& d = dynamic_cast<Derived&>(b);
}","terminate called after throwing an instance of 'std::bad_cast'
  what():  std::bad_cast
Aborted (core dumped)
(gdb) bt
#0  __GI_raise (sig=6)
#1  __GI_abort ()
#2  __cxxabiv1::__dynamic_cast
#3  main () at main_148.cpp:6",Verify that source object types represent equivalent derived components before attempting reference casts.,"#include <typeinfo>
struct Base { virtual ~Base() {} };
struct Derived : Base {};
int main() {
    Derived real_d;
    Base& b_ref = real_d;
    Derived& d = dynamic_cast<Derived&>(b_ref); // Safe cast
}"
149,cpp,std::bad_alloc Exception,"#include <new>
int main() {
    double* data = new double[1000000000000ULL];
}","terminate called after throwing an instance of 'std::bad_alloc'
  what():  std::bad_alloc
Aborted (core dumped)
(gdb) bt
#0  __GI_raise
#1  __GI_abort
#2  operator new[](unsigned long) at /usr/include/c++/11/new:125
#3  main () at session_149.cpp:3",Intercept allocation exceptions with try-catch blocks or use std::nothrow to safely receive null layouts.,"#include <new>
#include <iostream>
int main() {
    double* data = new(std::nothrow) double[1000000000000ULL];
    if (!data) {
        std::cerr << ""Allocation failed!"" << std::endl;
    }
}"
150,cpp,g++ Compiler Warning: Safe Comparison Mismatch (Signed/Unsigned),"#include <vector>
int main() {
    std::vector<int> vals = {1, 2};
    for (int i = 0; i < vals.size(); ++i) {}
}","parser_150.hpp: In function ‘int main()’:
parser_150.hpp:4:21: warning: comparison of integer expressions of different signedness: ‘int’ and ‘std::vector<int>::size_type’ {aka ‘long unsigned int’} [-Wsign-compare]
    4 |     for (int i = 0; i < vals.size(); ++i) {}
      |                     ~~^~~~~~~~~~~~~",Iterate using matching 'size_t' indices or loop references to prevent unsigned integer overflows.,"#include <vector>
int main() {
    std::vector<int> vals = {1, 2};
    for (size_t i = 0; i < vals.size(); ++i) {}
}"
151,cpp,std::out_of_range Exception,"#include <vector>
#include <iostream>
int main() {
    std::vector<int> node_list_151 = {10, 20, 30};
    std::cout << node_list_151.at(9) << std::endl;
}","terminate called after throwing an instance of 'std::out_of_range'
  what():  vector::_M_range_check: __n (which is 9) >= this->size() (which is 3)
Aborted (core dumped)
(gdb) bt
#0  __GI_raise (sig=sig@entry=6)
#1  __GI_abort ()
#2  __gnu_cxx::__verbose_terminate_handler()
#3  std::vector<int, std::allocator<int> >::at(unsigned long) at /usr/include/c++/11/bits/stl_vector.h:1045
#4  main () at connector_151.cpp:5",Ensure requested indexes sit cleanly inside the boundary parameters of 'node_list_151'.,"#include <vector>
#include <iostream>
int main() {
    std::vector<int> node_list_151 = {10, 20, 30};
    if (node_list_151.size() > 9) {
        std::cout << node_list_151.at(9) << std::endl;
    }
}"
152,cpp,g++ Compiler Error: Template Mismatch,"#include <map>
#include <string>
int main() {
    std::map<std::string, int> ages;
    ages.insert(10, ""John"");
}","session_152.cpp: In function ‘int main()’:
session_152.cpp:5:17: error: no matching member function for call to 'insert'
    5 |     ages.insert(10, ""John"");
      |     ~~~~~~~~~~~~^~~~~~~~~~~
In file included from /usr/include/c++/11/map:61:
/usr/include/c++/11/bits/stl_map.h:810:7: note: candidate function not viable: requires a single pair object",Instantiate a valid std::pair or use braces/insert_or_assign to add map components.,"#include <map>
#include <string>
int main() {
    std::map<std::string, int> ages;
    ages.insert({""John"", 10});
}"
153,cpp,g++ Compiler Error: Const Correctness Violation,"class Account {
    int balance = 100;
public:
    int get_balance() const {
        balance += 10;
        return balance;
    }
};","parser_153.hpp: In member function ‘int Account::get_balance() const’:
parser_153.hpp:5:17: error: assignment of member ‘Account::balance’ in read-only object
    5 |         balance += 10;
      |         ~~~~~~~~^~~~~",Remove the const qualifier from the method definition or declare mutable state attributes as 'mutable'.,"class Account {
    int balance = 100;
public:
    int get_balance() {
        balance += 10;
        return balance;
    }
};"
154,cpp,g++ Compiler Error: Missing Namespace Qualifier,"#include <iostream>
int main() {
    cout << ""Standard Output Exception"" << endl;
}","utils_154.hpp: In function ‘int main()’:
utils_154.hpp:3:5: error: ‘cout’ was not declared in this scope; did you mean ‘std::cout’?
    3 |     cout << ""Standard Output Exception"" << endl;
      |     ^~~~
      |     std::cout",Prefix stream descriptors with standard library qualifiers 'std::' or implement 'using namespace std;'.,"#include <iostream>
int main() {
    std::cout << ""Standard Output Exception"" << std::endl;
}"
155,cpp,g++ Compiler Error: Use of Deleted Function (unique_ptr copy),"#include <memory>
struct Task {};
int main() {
    std::unique_ptr<Task> t1 = std::make_unique<Task>();
    std::unique_ptr<Task> t2 = t1;
}","main_155.cpp: In function ‘int main()’:
main_155.cpp:5:32: error: use of deleted function ‘std::unique_ptr<_Tp, _Dp>::unique_ptr(const std::unique_ptr<_Tp, _Dp>&) [with _Tp = Task; _Dp = std::default_delete<Task>]’
    5 |     std::unique_ptr<Task> t2 = t1;
      |                                ^~
In file included from /usr/include/c++/11/memory:76:
/usr/include/c++/11/bits/unique_ptr.h:468:7: note: declared here as deleted",Use std::move to transfer unique ownership or swap to std::shared_ptr for duplicate pointers.,"#include <memory>
struct Task {};
int main() {
    std::unique_ptr<Task> t1 = std::make_unique<Task>();
    std::unique_ptr<Task> t2 = std::move(t1);
}"
156,cpp,g++ Compiler Error: No Matching Constructor,"class Item {
public:
    Item(int id) {}
};
int main() {
    Item my_item;
}","main_156.cpp: In function ‘int main()’:
main_156.cpp:6:10: error: no matching function for call to ‘Item::Item()’
    6 |     Item my_item;
      |          ^~~~~~~
main_156.cpp:3:5: note: candidate: ‘Item::Item(int)’
    3 |     Item(int id) {}
      |     ^~~~
main_156.cpp:3:5: note:   candidate expects 1 argument, 0 provided",Provide a default parameter-less constructor or declare arguments within structural instantiations.,"class Item {
public:
    Item() = default;
    Item(int id) {}
};
int main() {
    Item my_item;
}"
157,cpp,g++ Compiler Error: Private Member Access,"class ResourceGuard_157 {
    int data_buffer_157 = 99;
};
int main() {
    ResourceGuard_157 instance;
    int v = instance.data_buffer_157;
}","session_157.cpp: In function ‘int main()’:
session_157.cpp:7:15: error: ‘int ResourceGuard_157::data_buffer_157’ is private within this context
    7 |     int v = instance.data_buffer_157;
      |               ^~~
session_157.cpp:2:9: note: declared private here
    2 |     int data_buffer_157 = 99;
      |         ^~~",Provide public getter methods or set public modifiers to expose member 'data_buffer_157' securely.,"class ResourceGuard_157 {
public:
    int data_buffer_157 = 99;
};
int main() {
    ResourceGuard_157 instance;
    int v = instance.data_buffer_157;
}"
158,cpp,Clang++ Compiler Error: Missing Semicolon in Class,"class ConfigurationLoader_158 {
    void initialize_socket_158();
}
int main() {}","utils_158.hpp:65:2: error: expected ';' after class definition
}
 ^
 ;",Include a terminating semicolon following the closing brace of class declaration 'ConfigurationLoader_158'.,"class ConfigurationLoader_158 {
    void initialize_socket_158();
};
int main() {}"
159,cpp,Clang++ Compiler Error: Invalid Downcast (dynamic_cast),"class Base {};
class Derived : public Base {};
int main() {
    Base* b = new Base();
    Derived* d = dynamic_cast<Derived*>(b);
}","utils_159.hpp:5:18: error: 'Base' is not polymorphic
    Derived* d = dynamic_cast<Derived*>(b);
                 ^
utils_159.hpp:1:7: note: to be polymorphic, a class must declare at least one virtual function",Add at least one virtual function (usually a virtual destructor) to base classes to support dynamic rtti checks.,"class Base {
public:
    virtual ~Base() = default;
};
class Derived : public Base {};
int main() {
    Base* b = new Derived();
    Derived* d = dynamic_cast<Derived*>(b);
}"
160,cpp,Linker Error: Undefined Reference to Method,"class Logger {
public:
    void log(const char* msg);
};
int main() {
    Logger().log(""Init"");
}","/usr/bin/ld: /tmp/ccAsM920.o: in function `main`:
main_160.cpp:6: undefined reference to `Logger::log(char const*)`
collect2: error: ld returned 1 exit status",Implement the declared class method in compilation files or link definitions correctly.,"class Logger {
public:
    void log(const char* msg) {}
};
int main() {
    Logger().log(""Init"");
}"
161,cpp,UndefinedBehaviorSanitizer: signed-integer-overflow,"int main() {
    int max = 2147483647;
    max = max + 1;
}","parser_161.hpp:3:15: runtime error: signed integer overflow: 2147483647 + 1 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior parser_161.hpp:3:15 in",Use larger size integer types like 'long long' or size assertions to block math overflows.,"int main() {
    long long max = 2147483647;
    max = max + 1;
}"
162,cpp,UndefinedBehaviorSanitizer: null-member-access,"struct Device {
    int id;
};
int main() {
    Device* dev = nullptr;
    return dev->id;
}","connector_162.cpp:6:16: runtime error: member access within null pointer of type 'Device'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior connector_162.cpp:6:16 in",Confirm pointer state variables are not nullptr before assessing elements.,"struct Device {
    int id;
};
int main() {
    Device* dev = nullptr;
    if (dev) {
        return dev->id;
    }
    return -1;
}"
163,cpp,std::bad_cast Exception,"#include <typeinfo>
struct Base { virtual ~Base() {} };
struct Derived : Base {};
int main() {
    Base b;
    Derived& d = dynamic_cast<Derived&>(b);
}","terminate called after throwing an instance of 'std::bad_cast'
  what():  std::bad_cast
Aborted (core dumped)
(gdb) bt
#0  __GI_raise (sig=6)
#1  __GI_abort ()
#2  __cxxabiv1::__dynamic_cast
#3  main () at metrics_163.cpp:6",Verify that source object types represent equivalent derived components before attempting reference casts.,"#include <typeinfo>
struct Base { virtual ~Base() {} };
struct Derived : Base {};
int main() {
    Derived real_d;
    Base& b_ref = real_d;
    Derived& d = dynamic_cast<Derived&>(b_ref); // Safe cast
}"
164,cpp,std::bad_alloc Exception,"#include <new>
int main() {
    double* data = new double[1000000000000ULL];
}","terminate called after throwing an instance of 'std::bad_alloc'
  what():  std::bad_alloc
Aborted (core dumped)
(gdb) bt
#0  __GI_raise
#1  __GI_abort
#2  operator new[](unsigned long) at /usr/include/c++/11/new:125
#3  main () at session_164.cpp:3",Intercept allocation exceptions with try-catch blocks or use std::nothrow to safely receive null layouts.,"#include <new>
#include <iostream>
int main() {
    double* data = new(std::nothrow) double[1000000000000ULL];
    if (!data) {
        std::cerr << ""Allocation failed!"" << std::endl;
    }
}"
165,cpp,g++ Compiler Warning: Safe Comparison Mismatch (Signed/Unsigned),"#include <vector>
int main() {
    std::vector<int> vals = {1, 2};
    for (int i = 0; i < vals.size(); ++i) {}
}","main_165.cpp: In function ‘int main()’:
main_165.cpp:4:21: warning: comparison of integer expressions of different signedness: ‘int’ and ‘std::vector<int>::size_type’ {aka ‘long unsigned int’} [-Wsign-compare]
    4 |     for (int i = 0; i < vals.size(); ++i) {}
      |                     ~~^~~~~~~~~~~~~",Iterate using matching 'size_t' indices or loop references to prevent unsigned integer overflows.,"#include <vector>
int main() {
    std::vector<int> vals = {1, 2};
    for (size_t i = 0; i < vals.size(); ++i) {}
}"
166,cpp,std::out_of_range Exception,"#include <vector>
#include <iostream>
int main() {
    std::vector<int> matrix_grid_166 = {10, 20, 30};
    std::cout << matrix_grid_166.at(9) << std::endl;
}","terminate called after throwing an instance of 'std::out_of_range'
  what():  vector::_M_range_check: __n (which is 9) >= this->size() (which is 3)
Aborted (core dumped)
(gdb) bt
#0  __GI_raise (sig=sig@entry=6)
#1  __GI_abort ()
#2  __gnu_cxx::__verbose_terminate_handler()
#3  std::vector<int, std::allocator<int> >::at(unsigned long) at /usr/include/c++/11/bits/stl_vector.h:1045
#4  main () at connector_166.cpp:5",Ensure requested indexes sit cleanly inside the boundary parameters of 'matrix_grid_166'.,"#include <vector>
#include <iostream>
int main() {
    std::vector<int> matrix_grid_166 = {10, 20, 30};
    if (matrix_grid_166.size() > 9) {
        std::cout << matrix_grid_166.at(9) << std::endl;
    }
}"
167,cpp,g++ Compiler Error: Template Mismatch,"#include <map>
#include <string>
int main() {
    std::map<std::string, int> ages;
    ages.insert(10, ""John"");
}","connector_167.cpp: In function ‘int main()’:
connector_167.cpp:5:17: error: no matching member function for call to 'insert'
    5 |     ages.insert(10, ""John"");
      |     ~~~~~~~~~~~~^~~~~~~~~~~
In file included from /usr/include/c++/11/map:61:
/usr/include/c++/11/bits/stl_map.h:810:7: note: candidate function not viable: requires a single pair object",Instantiate a valid std::pair or use braces/insert_or_assign to add map components.,"#include <map>
#include <string>
int main() {
    std::map<std::string, int> ages;
    ages.insert({""John"", 10});
}"
168,cpp,g++ Compiler Error: Const Correctness Violation,"class Account {
    int balance = 100;
public:
    int get_balance() const {
        balance += 10;
        return balance;
    }
};","metrics_168.cpp: In member function ‘int Account::get_balance() const’:
metrics_168.cpp:5:17: error: assignment of member ‘Account::balance’ in read-only object
    5 |         balance += 10;
      |         ~~~~~~~~^~~~~",Remove the const qualifier from the method definition or declare mutable state attributes as 'mutable'.,"class Account {
    int balance = 100;
public:
    int get_balance() {
        balance += 10;
        return balance;
    }
};"
169,cpp,g++ Compiler Error: Missing Namespace Qualifier,"#include <iostream>
int main() {
    cout << ""Standard Output Exception"" << endl;
}","parser_169.hpp: In function ‘int main()’:
parser_169.hpp:3:5: error: ‘cout’ was not declared in this scope; did you mean ‘std::cout’?
    3 |     cout << ""Standard Output Exception"" << endl;
      |     ^~~~
      |     std::cout",Prefix stream descriptors with standard library qualifiers 'std::' or implement 'using namespace std;'.,"#include <iostream>
int main() {
    std::cout << ""Standard Output Exception"" << std::endl;
}"
170,cpp,g++ Compiler Error: Use of Deleted Function (unique_ptr copy),"#include <memory>
struct Task {};
int main() {
    std::unique_ptr<Task> t1 = std::make_unique<Task>();
    std::unique_ptr<Task> t2 = t1;
}","parser_170.hpp: In function ‘int main()’:
parser_170.hpp:5:32: error: use of deleted function ‘std::unique_ptr<_Tp, _Dp>::unique_ptr(const std::unique_ptr<_Tp, _Dp>&) [with _Tp = Task; _Dp = std::default_delete<Task>]’
    5 |     std::unique_ptr<Task> t2 = t1;
      |                                ^~
In file included from /usr/include/c++/11/memory:76:
/usr/include/c++/11/bits/unique_ptr.h:468:7: note: declared here as deleted",Use std::move to transfer unique ownership or swap to std::shared_ptr for duplicate pointers.,"#include <memory>
struct Task {};
int main() {
    std::unique_ptr<Task> t1 = std::make_unique<Task>();
    std::unique_ptr<Task> t2 = std::move(t1);
}"
171,cpp,g++ Compiler Error: No Matching Constructor,"class Item {
public:
    Item(int id) {}
};
int main() {
    Item my_item;
}","utils_171.hpp: In function ‘int main()’:
utils_171.hpp:6:10: error: no matching function for call to ‘Item::Item()’
    6 |     Item my_item;
      |          ^~~~~~~
utils_171.hpp:3:5: note: candidate: ‘Item::Item(int)’
    3 |     Item(int id) {}
      |     ^~~~
utils_171.hpp:3:5: note:   candidate expects 1 argument, 0 provided",Provide a default parameter-less constructor or declare arguments within structural instantiations.,"class Item {
public:
    Item() = default;
    Item(int id) {}
};
int main() {
    Item my_item;
}"
172,cpp,g++ Compiler Error: Private Member Access,"class DatabaseConnector_172 {
    int config_map_172 = 99;
};
int main() {
    DatabaseConnector_172 instance;
    int v = instance.config_map_172;
}","connector_172.cpp: In function ‘int main()’:
connector_172.cpp:25:15: error: ‘int DatabaseConnector_172::config_map_172’ is private within this context
    25 |     int v = instance.config_map_172;
      |               ^~~
connector_172.cpp:2:9: note: declared private here
    2 |     int config_map_172 = 99;
      |         ^~~",Provide public getter methods or set public modifiers to expose member 'config_map_172' securely.,"class DatabaseConnector_172 {
public:
    int config_map_172 = 99;
};
int main() {
    DatabaseConnector_172 instance;
    int v = instance.config_map_172;
}"
173,cpp,Clang++ Compiler Error: Missing Semicolon in Class,"class ConfigurationLoader_173 {
    void compute_hash_173();
}
int main() {}","utils_173.hpp:68:2: error: expected ';' after class definition
}
 ^
 ;",Include a terminating semicolon following the closing brace of class declaration 'ConfigurationLoader_173'.,"class ConfigurationLoader_173 {
    void compute_hash_173();
};
int main() {}"
174,cpp,Clang++ Compiler Error: Invalid Downcast (dynamic_cast),"class Base {};
class Derived : public Base {};
int main() {
    Base* b = new Base();
    Derived* d = dynamic_cast<Derived*>(b);
}","parser_174.hpp:5:18: error: 'Base' is not polymorphic
    Derived* d = dynamic_cast<Derived*>(b);
                 ^
parser_174.hpp:1:7: note: to be polymorphic, a class must declare at least one virtual function",Add at least one virtual function (usually a virtual destructor) to base classes to support dynamic rtti checks.,"class Base {
public:
    virtual ~Base() = default;
};
class Derived : public Base {};
int main() {
    Base* b = new Derived();
    Derived* d = dynamic_cast<Derived*>(b);
}"
175,cpp,Linker Error: Undefined Reference to Method,"class Logger {
public:
    void log(const char* msg);
};
int main() {
    Logger().log(""Init"");
}","/usr/bin/ld: /tmp/ccAsM920.o: in function `main`:
parser_175.hpp:6: undefined reference to `Logger::log(char const*)`
collect2: error: ld returned 1 exit status",Implement the declared class method in compilation files or link definitions correctly.,"class Logger {
public:
    void log(const char* msg) {}
};
int main() {
    Logger().log(""Init"");
}"
176,cpp,UndefinedBehaviorSanitizer: signed-integer-overflow,"int main() {
    int max = 2147483647;
    max = max + 1;
}","session_176.cpp:3:15: runtime error: signed integer overflow: 2147483647 + 1 cannot be represented in type 'int'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior session_176.cpp:3:15 in",Use larger size integer types like 'long long' or size assertions to block math overflows.,"int main() {
    long long max = 2147483647;
    max = max + 1;
}"
177,cpp,UndefinedBehaviorSanitizer: null-member-access,"struct Device {
    int id;
};
int main() {
    Device* dev = nullptr;
    return dev->id;
}","utils_177.hpp:6:16: runtime error: member access within null pointer of type 'Device'
SUMMARY: UndefinedBehaviorSanitizer: undefined-behavior utils_177.hpp:6:16 in",Confirm pointer state variables are not nullptr before assessing elements.,"struct Device {
    int id;
};
int main() {
    Device* dev = nullptr;
    if (dev) {
        return dev->id;
    }
    return -1;
}"
